'q', 309.79922729792895
'indonesia', 245.36098801995973
'counterterrorism', 240.40420038319286
'ebola', 203.22829310744137
'notion', 173.4875672868402
'resolved', 153.66041673977276
'urgency', 143.74684146623903
'legitimacy', 136.31166001108872
'norms', 136.31166001108872
'responsibly', 116.48450946402127
'precisely', 115.24531255482957
'sunni', 114.00611564563785
'diversity', 114.00611564563785
'homeowners', 106.57093419048755
'stabilize', 104.09254037210412
'prospect', 101.61414655372069
'safeguards', 91.70057128018696
'marketplaces', 89.22217746180354
'frustrating', 86.7437836434201
'plots', 86.7437836434201
'hungry', 86.7437836434201
'sufficient', 84.26538982503666
'cynical', 84.26538982503666
'moderator', 84.26538982503666
'broader', 82.77835353400661
'chile', 81.78699600665324
'aurora', 81.78699600665324
'math', 80.13473346106429
'openness', 79.30860218826982
'internationally', 79.30860218826982
'airstrikes', 79.30860218826982
'inequality', 79.30860218826982
'steadily', 79.30860218826982
'shadows', 79.30860218826982
'morehouse', 79.30860218826982
'tunisia', 79.30860218826982
'malaysia', 78.0694052790781
'digital', 76.83020836988638
'scripture', 76.83020836988638
'batteries', 74.35181455150294
'afghans', 73.11261764231122
'ideal', 71.87342073311952
'affiliates', 71.87342073311952
'adjustments', 71.87342073311952
'vigorous', 71.87342073311952
'tension', 71.87342073311952
'daesh', 71.87342073311952
'merrick', 71.87342073311952
'iraqis', 71.8734207331195
'constructive', 70.6342238239278
'responsibilities', 70.6342238239278
'communicate', 69.39502691473608
'centrifuges', 69.39502691473608
'messy', 66.91663309635264
'reflects', 66.91663309635264
'tribes', 66.91663309635264
'skepticism', 66.91663309635264
'hightech', 65.67743618716092
'counterparts', 64.43823927796922
'inherent', 64.43823927796922
'caribbean', 64.43823927796922
'uninsured', 64.43823927796922
'shia', 64.43823927796922
'indicated', 63.61210800517474
'iraqi', 62.579443914181645
'frustrated', 59.481451641202355
'selfdetermination', 59.481451641202355
'reflection', 57.003057822818924
'arts', 57.003057822818924
'humility', 57.003057822818924
'innovations', 57.003057822818924
'pathways', 57.003057822818924
'liberia', 57.003057822818924
'endures', 57.003057822818924
'africa', 56.857269951149306
'inevitable', 55.763860913627205
'consistent', 55.516021531788866
'collective', 55.35079527722996
'engaging', 55.35079527722996
'consensus', 55.35079527722996
'naïve', 54.524664004435486
'havana', 54.524664004435486
'elie', 54.524664004435486
'energyefficient', 54.524664004435486
'continually', 53.285467095243774
'cruelty', 52.04627018605206
'mosque', 52.04627018605206
'identities', 52.04627018605206
'elementary', 52.04627018605206
'imperfect', 52.04627018605206
'deepen', 50.80707327686034
'ceasefire', 50.80707327686034
'enrollment', 49.567876367668624
'shareholders', 49.567876367668624
'homework', 49.567876367668624
'yearning', 49.567876367668624
'peacefully', 48.94827791307277
'fears', 48.741745094874155
'broad', 47.58516131296189
'evaluate', 47.089482549285194
'posturing', 47.089482549285194
'shifts', 47.089482549285194
'trajectory', 47.089482549285194
'interim', 47.089482549285194
'talibans', 47.089482549285194
'healthcaregov', 47.089482549285194
'mix', 47.089482549285194
'ladders', 47.089482549285194
'imf', 47.089482549285194
'sensible', 47.089482549285194
'turbines', 47.089482549285194
'strife', 47.089482549285194
'leon', 47.089482549285194
'counterproductive', 47.089482549285194
'21st', 46.708191192610826
'preference', 45.85028564009348
'qaeda', 45.77739170425867
'broadly', 45.43722000369624
'ethnic', 45.43722000369624
'sustainable', 45.23068718549762
'isil', 45.00763174184312
'facilitate', 44.61108873090177
'famine', 44.61108873090177
'relevant', 44.61108873090177
'recipe', 44.61108873090177
'ingenuity', 44.61108873090177
'crow', 44.61108873090177
'mortgages', 43.37189182171005
'contain', 43.37189182171005
'indonesians', 42.13269491251833
'boehner', 42.13269491251833
'holiness', 42.13269491251833
'remake', 42.13269491251833
'classrooms', 42.13269491251833
'treaties', 42.13269491251833
'consultations', 42.13269491251833
'locate', 42.13269491251833
'assumptions', 42.13269491251833
'nigeria', 42.13269491251833
'tasks', 42.13269491251833
'livelihoods', 42.13269491251833
'simon', 42.13269491251833
'conventional', 40.89349800332662
'apparently', 40.89349800332662
'particularly', 40.686965185128
'degrade', 39.65430109413491
'consume', 39.65430109413491
'whereby', 39.65430109413491
'guidelines', 39.65430109413491
'springfield', 39.65430109413491
'abstract', 39.65430109413491
'slave', 39.65430109413491
'countering', 39.65430109413491
'inherently', 39.65430109413491
'relieve', 39.65430109413491
'exchanges', 39.6543010941349
'libyan', 39.241235457737666
'keeper', 38.41510418494319
'coordinated', 38.41510418494319
'israelis', 38.23807605505865
'diplomacy', 37.726661457614455
'expectation', 37.17590727575147
'orientation', 37.17590727575147
'homegrown', 37.17590727575147
'clothes', 37.17590727575147
'jazz', 37.17590727575147
'lending', 37.17590727575147
'widely', 37.17590727575147
'effectiveness', 37.17590727575147
'organizing', 37.17590727575147
'signals', 37.17590727575147
'positioned', 37.17590727575147
'integration', 37.17590727575147
'rigorous', 37.17590727575147
'factions', 37.17590727575147
'amidst', 37.17590727575147
'seriousness', 37.17590727575147
'weary', 37.17590727575147
'capacity', 36.73854366074263
'arguments', 36.184549748398105
'shadow', 35.93671036655976
'fiscal', 35.759682236675225
'southeast', 35.68887098472142
'contrary', 35.523644730162516
'qaddafi', 35.3171119119639
'ideals', 34.88815913570523
'insistence', 34.69751345736804
'sectarian', 34.69751345736804
'advocates', 34.69751345736804
'edward', 34.69751345736804
'fates', 34.69751345736804
'discourse', 34.69751345736804
'sebelius', 34.69751345736804
'predecessor', 34.69751345736804
'responses', 34.69751345736804
'rebuke', 34.69751345736804
'avert', 34.69751345736804
