'to, the, white, house, correspondents', 4.959807582313649
'what, theyre, going, through, and', 4.959807582313649
'in, the, united, states, on', 4.959807582313649
'we, face, in, this, country', 4.959807582313649
'is, one, of, the, things', 4.959807582313649
'to, level, the, playing, field', 4.959807582313649
'because, this, is, something, that', 4.959807582313649
'the, america, we, want, to', 4.959807582313649
'that, is, something, that, is', 4.959807582313649
'pose, a, threat, to, the', 4.959807582313649
'so, that, we, can, better', 4.959807582313649
'with, the, attorney, general, to', 4.959807582313649
'america, will, continue, to, lead', 4.959807582313649
'so, what, did, we, do', 4.959807582313649
'that, so, i, think, its', 4.959807582313649
'of, the, american, people, are', 4.959807582313649
'the, job, done, i, want', 4.959807582313649
'to, take, advantage, of, this', 4.959807582313649
'that, we, are, getting, the', 4.959807582313649
'that, this, was, going, to', 4.959807582313649
'introduction, and, for, your, lifetime', 4.959807582313649
'think, all, of, us, want', 4.959807582313649
'member, of, the, community, of', 4.959807582313649
'job, done, i, want, to', 4.959807582313649
'will, continue, to, lead, the', 4.959807582313649
'that, we, are, no, longer', 4.959807582313649
'them, out, of, this, country', 4.959807582313649
'all, of, us, not, just', 4.959807582313649
'we, did, everything, we, could', 4.959807582313649
'want, to, first, of, all', 4.959807582313649
'right, here, and, right, now', 4.959807582313649
'grow, up, in, a, world', 4.959807582313649
'grateful, to, the, president, for', 4.959807582313649
'millions, of, people, who, have', 4.959807582313649
'of, this, by, the, way', 4.959807582313649
'an, empty, seat, at, the', 4.959807582313649
'we, also, have, to, do', 4.959807582313649
'africa, and, the, middle, east', 4.959807582313649
'they, will, tell, you, that', 4.959807582313649
'want, to, work, with, them', 4.959807582313649
'you, are, not, going, to', 4.959807582313649
'theyre, not, going, to, support', 4.959807582313649
'over, the, last, few, weeks', 4.959807582313649
'we, all, have, a, responsibility', 4.959807582313649
'let, me, take, this, opportunity', 4.959807582313649
'are, treated, in, this, country', 4.959807582313649
'very, hard, for, us, to', 4.959807582313649
'the, earliest, days, of, our', 4.959807582313649
'these, steps, will, ensure, that', 4.959807582313649
'been, in, charge, of, the', 4.959807582313649
'to, do, it, and, im', 4.959807582313649
'a, lot, of, time, talking', 4.959807582313649
'were, also, going, to, have', 4.959807582313649
'want, to, ask, you, something', 4.959807582313649
'able, to, find, a, job', 4.959807582313649
'one, of, the, greatest, threats', 4.959807582313649
'in, the, hands, of, a', 4.959807582313649
'is, why, the, united, states', 4.959807582313649
'the, united, states, we, can', 4.959807582313649
'have, health, care, that, doesnt', 4.959807582313649
'even, close, its, not, even', 4.959807582313649
'we, have, an, obligation, to', 4.959807582313649
'we, can, do, for, the', 4.959807582313649
'when, we, were, trying, to', 4.959807582313649
'that, few, could, have, imagined', 4.959807582313649
'to, step, up, and, do', 4.959807582313649
'of, any, nation, in, the', 4.959807582313649
'we, will, leave, our, children', 4.959807582313649
'up, the, cause, of, the', 4.959807582313649
'class, the, world, has, ever', 4.959807582313649
'nation, on, earth, and, we', 4.959807582313649
'is, why, i, am, here', 4.959807582313649
'im, just, telling, the, truth', 4.959807582313649
'department, of, justice, and, the', 4.959807582313649
'will, lay, the, foundation, for', 4.959807582313649
'respects, the, right, of, all', 4.959807582313649
'the, most, powerful, military, on', 4.959807582313649
'theres, still, a, lot, of', 4.959807582313649
'it, has, been, an, honor', 4.959807582313649
'take, some, questions, im, going', 4.959807582313649
'you, mr, president, this, is', 4.959807582313649
'do, not, give, up, we', 4.959807582313649
'but, thats, not, the, only', 4.959807582313649
'made, clear, that, we, will', 4.959807582313649
'would, you, be, willing, to', 4.959807582313649
'a, lot, of, work, in', 4.959807582313649
'countries, including, the, united, states', 4.959807582313649
'you, so, much, god, bless', 4.959807582313649
'from, some, of, the, most', 4.959807582313649
'will, of, the, people, and', 4.959807582313649
'as, well, as, some, of', 4.959807582313649
'10, years, from, now, 20', 4.959807582313649
'and, this, should, not, be', 4.959807582313649
'the, floor, of, the, senate', 4.959807582313649
'can, find, a, way, to', 4.959807582313649
'the, second, world, war, and', 4.959807582313649
'and, by, the, time, he', 4.959807582313649
'folks, on, the, other, side', 4.959807582313649
'of, one, of, the, worlds', 4.959807582313649
'it, was, good, it, was', 4.959807582313649
'people, and, as, i, said', 4.959807582313649
'going, to, be, an, outstanding', 4.959807582313649
'i, think, i, may, have', 4.959807582313649
'knew, that, it, was, going', 4.959807582313649
'even, though, it, is, a', 4.959807582313649
'hated, it, i, hated, it', 4.959807582313649
'of, them, are, going, to', 4.959807582313649
'what, we, have, to, change', 4.959807582313649
'the, incredible, work, that, you', 4.959807582313649
'steps, that, were, taking, to', 4.959807582313649
'get, the, job, done, so', 4.959807582313649
'respect, for, the, rule, of', 4.959807582313649
'and, for, those, who, are', 4.959807582313649
'im, going, to, go, with', 4.959807582313649
'to, me, and, my, administration', 4.959807582313649
'to, do, over, the, last', 4.959807582313649
'in, order, to, make, it', 4.959807582313649
'us, of, who, we, are', 4.959807582313649
'to, continue, to, have, problems', 4.959807582313649
'my, goal, has, been, to', 4.959807582313649
'the, intelligence, community, and, the', 4.959807582313649
'to, finish, the, job, and', 4.959807582313649
'the, best, products, on, earth', 4.959807582313649
'america, is, the, greatest, force', 4.959807582313649
'im, very, proud, of, what', 4.959807582313649
'is, terrible, this, is, a', 4.959807582313649
'what, im, trying, to, do', 4.959807582313649
'and, it, is, a, great', 4.959807582313649
'this, is, not, the, kind', 4.959807582313649
'have, been, a, couple, of', 4.959807582313649
'a, member, of, the, international', 4.959807582313649
'i, know, there, are, many', 4.959807582313649
'together, as, a, nation, we', 4.959807582313649
'really, important, to, me, and', 4.959807582313649
'now, we, have, a, choice', 4.959807582313649
'im, looking, forward, to, working', 4.959807582313649
'and, if, we, can, do', 4.959807582313649
'i, said, i, didnt, want', 4.959807582313649
'going, to, do, that, again', 4.959807582313649
'will, do, everything, we, can', 4.959807582313649
'the, basis, of, mutual, respect', 4.959807582313649
'i, can, tell, you, as', 4.959807582313649
'them, so, that, we, can', 4.959807582313649
'that, this, is, something, that', 4.959807582313649
'but, we, still, have, a', 4.959807582313649
'and, stand, up, for, the', 4.959807582313649
'is, one, of, the, largest', 4.959807582313649
'want, to, just, see, what', 4.959807582313649
'you, have, to, be, willing', 4.959807582313649
'to, lift, them, up, and', 4.959807582313649
'it, turned, out, that, we', 4.959807582313649
'because, we, believe, that, the', 4.959807582313649
'the, federal, government, to, help', 4.959807582313649
'proud, of, what, you, do', 4.959807582313649
'why, i, ran, for, president', 4.959807582313649
'to, ensure, that, all, of', 4.959807582313649
'its, like, to, be, an', 4.959807582313649
'works, not, just, for, the', 4.959807582313649
'are, here, today, because, we', 4.959807582313649
'in, the, past, 30, years', 4.959807582313649
'that, so, many, people, are', 4.959807582313649
'the, rule, of, law, which', 4.959807582313649
'countries, are, going, to, be', 4.959807582313649
'tax, relief, for, middleclass, families', 4.959807582313649
'for, disease, control, and, prevention', 4.959807582313649
'is, why, we, will, continue', 4.959807582313649
'at, the, point, where, we', 4.959807582313649
'is, an, inspiration, to, us', 4.959807582313649
'get, the, job, done, that', 4.959807582313649
'i, do, have, to, say', 4.959807582313649
'what, this, election, is, about', 4.959807582313649
'all, of, you, and, i', 4.959807582313649
'we, can, only, do, that', 4.959807582313649
'united, states, will, not, be', 4.959807582313649
'to, thank, them, for, their', 4.959807582313649
'our, borders, and, enforce, our', 4.959807582313649
'it, is, great, to, see', 4.959807582313649
'i, also, believe, that, we', 4.959807582313649
'the, right, thing, for, them', 4.959807582313649
'provide, for, their, families, and', 4.959807582313649
'your, state, of, the, union', 4.959807582313649
'and, thats, not, the, kind', 4.959807582313649
'of, the, rule, of, law', 4.959807582313649
'that, means, we, have, to', 4.959807582313649
'so, i, do, want, to', 4.959807582313649
'and, freedom, of, the, press', 4.959807582313649
'for, the, american, people, its', 4.959807582313649
'to, run, for, office, it', 4.959807582313649
'young, people, we, have, to', 4.959807582313649
'what, we, can, do, together', 4.959807582313649
'make, sure, that, we, were', 4.959807582313649
'and, we, would, like, to', 4.959807582313649
'the, fact, that, they, cant', 4.959807582313649
'put, forward, a, plan, to', 4.959807582313649
'when, he, was, just, a', 4.959807582313649
'order, to, be, able, to', 4.959807582313649
'we, have, to, fix, the', 4.959807582313649
'between, china, and, the, united', 4.959807582313649
'but, theres, got, to, be', 4.959807582313649
'it, and, over, the, last', 4.959807582313649
'to, honor, the, memory, of', 4.959807582313649
'in, the, united, states, as', 4.959807582313649
'thats, why, were, putting, in', 4.959807582313649
'end, of, the, day, what', 4.959807582313649
'its, a, great, honor, i', 4.959807582313649
'the, american, people, and, when', 4.959807582313649
'i, want, to, address, today', 4.959807582313649
'i, want, you, to, take', 4.959807582313649
'think, that, would, be, a', 4.959807582313649
'an, attack, on, all, of', 4.959807582313649
'to, get, that, done, and', 4.959807582313649
'in, the, hands, of, the', 4.959807582313649
'are, the, things, that, you', 4.959807582313649
'we, will, hold, you, accountable', 4.959807582313649
'of, the, united, states, there', 4.959807582313649
'the, american, people, and, on', 4.959807582313649
'by, our, men, and, women', 4.959807582313649
'in, the, world, but, its', 4.959807582313649
'here, but, i, just, want', 4.959807582313649
'and, as, part, of, the', 4.959807582313649
'to, this, part, of, the', 4.959807582313649
'but, part, of, it, is', 4.959807582313649
'if, we, do, that, if', 4.959807582313649
'hes, going, to, be, terrific', 4.959807582313649
'believe, the, united, states, of', 4.959807582313649
'protect, our, people, we, will', 4.959807582313649
'what, they, want, to, hear', 4.959807582313649
'to, protect, the, safety, of', 4.959807582313649
'with, the, affordable, care, act', 4.959807582313649
'we, need, to, make, the', 4.959807582313649
'it, is, no, coincidence, that', 4.959807582313649
'the, united, states, and, australia', 4.959807582313649
'is, the, largest, in, the', 4.959807582313649
'but, the, bottom, line, is', 4.959807582313649
'i, said, this, is, an', 4.959807582313649
'freedom, of, speech, freedom, of', 4.959807582313649
'a, huge, impact, on, the', 4.959807582313649
'to, me, i, want, to', 4.959807582313649
'has, answered, the, call, to', 4.959807582313649
'and, as, i, said, before', 4.959807582313649
'to, poison, the, minds, of', 4.959807582313649
'i, say, this, is, the', 4.959807582313649
'i, have, more, confidence, in', 4.959807582313649
'and, just, a, few, months', 4.959807582313649
'have, seen, in, our, lifetime', 4.959807582313649
'for, it, a, little, bit', 4.959807582313649
'in, the, midst, of, all', 4.959807582313649
'and, thats, what, we, should', 4.959807582313649
'going, to, go, for, that', 4.959807582313649
'let, me, just, be, clear', 4.959807582313649
'is, looking, out, for, them', 4.959807582313649
'them, once, and, for, all', 4.959807582313649
'that, we, all, have, to', 4.959807582313649
'we, cannot, and, will, not', 4.959807582313649
'its, highest, level, in, more', 4.959807582313649
'into, office, one, of, the', 4.959807582313649
'of, the, house, and, senate', 4.959807582313649
'sold, all, over, the, world', 4.959807582313649
'of, our, country, and, our', 4.959807582313649
'tax, cut, on, top, of', 4.959807582313649
'right, now, part, of, the', 4.959807582313649
'we, need, to, do, we', 4.959807582313649
'some, questions, im, going, to', 4.959807582313649
'now, on, the, other, hand', 4.959807582313649
'the, ability, to, get, a', 4.959807582313649
'must, speak, honestly, about, the', 4.959807582313649
'enough, to, be, able, to', 4.959807582313649
'thats, something, that, we, should', 4.959807582313649
'and, the, fact, that, youre', 4.959807582313649
'not, just, for, ourselves, but', 4.959807582313649
'we, have, put, in, place', 4.959807582313649
'from, the, moment, i, take', 4.959807582313649
'exactly, what, were, doing, right', 4.959807582313649
'members, of, the, security, council', 4.959807582313649
'state, and, local, governments, and', 4.959807582313649
'you, so, much, everybody, thank', 4.959807582313649
'extend, the, hand, of, friendship', 4.959807582313649
'that, they, dont, like, or', 4.959807582313649
'i, will, make, sure, that', 4.959807582313649
'and, it, is, wonderful, to', 4.959807582313649
'you, assure, the, american, people', 4.959807582313649
'it, easier, for, us, to', 4.959807582313649
'it, was, never, going, to', 4.959807582313649
'to, the, united, states, as', 4.959807582313649
'know, that, one, of, the', 4.959807582313649
'to, go, back, to, school', 4.959807582313649
'this, is, one, of, my', 4.959807582313649
'but, we, want, to, make', 4.959807582313649
'is, making, sure, that, every', 4.959807582313649
'that, has, to, be, done', 4.959807582313649
'a, lot, of, work, that', 4.959807582313649
'the, earliest, days, of, the', 4.959807582313649
'that, are, taking, place, we', 4.959807582313649
'ever, before, and, that, is', 4.959807582313649
'of, peace, and, stability, in', 4.959807582313649
'sake, of, our, national, security', 4.959807582313649
'in, terms, of, the, number', 4.959807582313649
'have, learned, over, the, last', 4.959807582313649
'thought, she, was, going, to', 4.959807582313649
'just, like, a, lot, of', 4.959807582313649
'allies, in, the, middle, east', 4.959807582313649
'mark, the, 10th, anniversary, of', 4.959807582313649
'americans, all, across, this, country', 4.959807582313649
'were, not, getting, rid, of', 4.959807582313649
'to, keep, on, doing, it', 4.959807582313649
'thats, what, weve, done, weve', 4.959807582313649
'its, too, early, to, tell', 4.959807582313649
'by, the, way, i, should', 4.959807582313649
'in, the, fight, against, terrorism', 4.959807582313649
'at, the, beginning, of, your', 4.959807582313649
'partnership, between, our, two, countries', 4.959807582313649
'thats, the, kind, of, thing', 4.959807582313649
'and, so, do, the, american', 4.959807582313649
'do, a, good, job, on', 4.959807582313649
'proud, to, be, part, of', 4.959807582313649
'who, are, willing, to, stand', 4.959807582313649
'country, in, terms, of, the', 4.959807582313649
'the, national, federation, of, independent', 4.959807582313649
'got, to, talk, to, the', 4.959807582313649
'dont, want, to, take, away', 4.959807582313649
'thank, you, very, much, madam', 4.959807582313649
'but, the, content, of, their', 4.959807582313649
'and, women, of, our, military', 4.959807582313649
'i, know, we, will, succeed', 4.959807582313649
'economy, and, our, security, and', 4.959807582313649
'after, year, decade, after, decade', 4.959807582313649
'and, we, are, making, sure', 4.959807582313649
'i, think, it, makes, sense', 4.959807582313649
'dont, think, i, have, to', 4.959807582313649
'and, we, are, so, proud', 4.959807582313649
'when, it, comes, to, immigration', 4.959807582313649
'of, the, work, thats, been', 4.959807582313649
'we, can, do, right, now', 4.959807582313649
'here, in, this, country, and', 4.959807582313649
'and, that, we, have, a', 4.959807582313649
'important, things, we, can, do', 4.959807582313649
'for, all, of, us, i', 4.959807582313649
'we, have, to, do, everything', 4.959807582313649
'thats, not, going, to, stop', 4.959807582313649
'for, it, we, have, to', 4.959807582313649
'and, i, know, that, you', 4.959807582313649
'making, sure, that, they, dont', 4.959807582313649
'of, america, is, the, greatest', 4.959807582313649
'you, the, people, of, new', 4.959807582313649
'end, of, world, war, ii', 4.959807582313649
'every, nation, in, the, world', 4.959807582313649
'and, every, member, of, the', 4.959807582313649
'is, my, first, visit, to', 4.959807582313649
'be, good, for, all, of', 4.959807582313649
'how, do, you, think, about', 4.959807582313649
'for, all, of, you, but', 4.959807582313649
'is, that, were, going, to', 4.959807582313649
'and, the, fact, that, he', 4.959807582313649
'because, of, the, severity, of', 4.959807582313649
'but, i, dont, think, it', 4.959807582313649
'i, dont, think, that, i', 4.959807582313649
'skin, but, the, content, of', 4.959807582313649
'what, id, like, to, do', 4.959807582313649
'the, opportunity, to, build, on', 4.959807582313649
'probably, one, of, the, most', 4.959807582313649
'is, necessary, to, protect, our', 4.959807582313649
'we, dont, have, that, kind', 4.959807582313649
'us, in, the, right, direction', 4.959807582313649
'and, over, the, last, two', 4.959807582313649
'to, get, out, of, this', 4.959807582313649
'i, say, to, the, people', 4.959807582313649
'to, walter, reed, and, i', 4.959807582313649
'is, not, something, that, is', 4.959807582313649
'are, just, a, few, of', 4.959807582313649
'so, many, others, in, the', 4.959807582313649
'down, his, life, for, his', 4.959807582313649
'around, the, world, in, the', 4.959807582313649
'thats, why, i, think, that', 4.959807582313649
'no, matter, how, long, it', 4.959807582313649
'i, think, thats, a, good', 4.959807582313649
'but, we, must, reject, the', 4.959807582313649
'im, looking, forward, to, seeing', 4.959807582313649
'if, you, dont, have, that', 4.959807582313649
'gain, the, skills, they, need', 4.959807582313649
'are, very, proud, of, them', 4.959807582313649
'ultimately, its, going, to, be', 4.959807582313649
'so, theres, nothing, wrong, with', 4.959807582313649
'not, be, more, proud, of', 4.959807582313649
'spirit, of, service, and, sacrifice', 4.959807582313649
'clinton, thank, you, very, much', 4.959807582313649
'so, that, we, dont, have', 4.959807582313649
'is, it, that, you, want', 4.959807582313649
'some, progress, has, been, made', 4.959807582313649
'in, a, position, now, where', 4.959807582313649
'be, able, to, get, into', 4.959807582313649
'you, as, president, of, the', 4.959807582313649
'forward, to, working, with, you', 4.959807582313649
'to, have, the, opportunity, to', 4.959807582313649
'i, hold, this, office, i', 4.959807582313649
'the, red, white, and, blue', 4.959807582313649
'i, know, what, it, means', 4.959807582313649
'of, the, korean, peninsula, and', 4.959807582313649
'but, no, matter, what, we', 4.959807582313649
'get, caught, up, in, the', 4.959807582313649
'we, would, be, able, to', 4.959807582313649
'see, what, the, deal, is', 4.959807582313649
'with, congress, to, make, sure', 4.959807582313649
'will, finally, be, able, to', 4.959807582313649
'and, today, the, united, states', 4.959807582313649
'are, already, on, the, books', 4.959807582313649
'at, the, white, house, for', 4.959807582313649
'the, question, is, do, we', 4.959807582313649
'from, the, united, states, of', 4.959807582313649
'go, so, far, as, to', 4.959807582313649
'earlier, this, week, the, united', 4.959807582313649
'on, the, fact, that, i', 4.959807582313649
'at, it, and, said, this', 4.959807582313649
'speak, out, against, those, who', 4.959807582313649
'the, united, states, that, is', 4.959807582313649
'in, the, middle, east, thats', 4.959807582313649
'on, the, republican, side, and', 4.959807582313649
'that, it, would, be, a', 4.959807582313649
'future, of, this, region, and', 4.959807582313649
'a, few, words, about, our', 4.959807582313649
'all, the, time, and, so', 4.959807582313649
'will, be, the, united, states', 4.959807582313649
'in, the, world, and, what', 4.959807582313649
'the, united, states, will, always', 4.959807582313649
'mr, president, first, of, all', 4.959807582313649
'will, not, back, down, from', 4.959807582313649
'honor, to, be, here, at', 4.959807582313649
'one, of, the, reasons, for', 4.959807582313649
'no, challenge, is, too, great', 4.959807582313649
'the, united, states, can, be', 4.959807582313649
'when, i, met, with, president', 4.959807582313649
'the, united, states, is, prepared', 4.959807582313649
'so, we, have, to, have', 4.959807582313649
'all, of, our, citizens, to', 4.959807582313649
'this, is, just, a, small', 4.959807582313649
'is, a, threat, to, our', 4.959807582313649
'to, be, able, to, make', 4.959807582313649
'for, a, second, term, as', 4.959807582313649
'for, the, american, people, but', 4.959807582313649
'we, have, done, in, the', 4.959807582313649
'my, mother, was, born, in', 4.959807582313649
'economy, the, world, has, ever', 4.959807582313649
'stand, before, you, as, president', 4.959807582313649
'and, i, know, that, sometimes', 4.959807582313649
'better, than, were, doing, right', 4.959807582313649
'that, over, the, long, term', 4.959807582313649
'to, destroy, what, weve, built', 4.959807582313649
'president, its, a, great, honor', 4.959807582313649
'and, what, i, said, to', 4.959807582313649
'the, only, way, to, do', 4.959807582313649
'this, year, in, this, election', 4.959807582313649
'inspiration, to, us, all, and', 4.959807582313649
'in, the, interest, of, the', 4.959807582313649
'play, by, the, rules, but', 4.959807582313649
'and, i, want, to, work', 4.959807582313649
'for, our, country, and, our', 4.959807582313649
'but, im, going, to, go', 4.959807582313649
'i, have, to, also, say', 4.959807582313649
'in, the, event, of, a', 4.959807582313649
'whats, right, for, the, american', 4.959807582313649
'in, the, first, place, was', 4.959807582313649
'one, of, the, areas, where', 4.959807582313649
'the, right, to, vote, for', 4.959807582313649
'were, going, to, put, more', 4.959807582313649
'spent, my, life, in, the', 4.959807582313649
'you, can, come, out, of', 4.959807582313649
'to, prevent, the, killing, of', 4.959807582313649
'that, we, have, and, i', 4.959807582313649
'more, than, a, year, ago', 4.959807582313649
'the, world, and, that, includes', 4.959807582313649
'want, to, make, sure, they', 4.959807582313649
'today, to, talk, about, the', 4.959807582313649
'over, the, last, five, six', 4.959807582313649
'that, if, you, have, a', 4.959807582313649
'are, we, going, to, let', 4.959807582313649
'than, its, ever, been, it', 4.959807582313649
'happened, in, the, middle, east', 4.959807582313649
'to, live, in, security, and', 4.959807582313649
'over, the, next, 18, months', 4.959807582313649
'in, the, country, and, we', 4.959807582313649
'but, what, i, can, say', 4.959807582313649
'i, want, to, emphasize, that', 4.959807582313649
'the, coming, days, and, weeks', 4.959807582313649
'weve, got, to, do, better', 4.959807582313649
'not, what, we, do, thats', 4.959807582313649
'and, were, dealing, with, a', 4.959807582313649
'for, what, he, has, done', 4.959807582313649
'getting, to, the, bottom, of', 4.959807582313649
'know, four, years, ago, we', 4.959807582313649
'and, i, stand, before, you', 4.959807582313649
'is, in, the, process, of', 4.959807582313649
'the, first, half, of, this', 4.959807582313649
'had, the, chance, to, be', 4.959807582313649
'get, more, and, more, expensive', 4.959807582313649
'on, the, way, over, here', 4.959807582313649
'thats, why, i, believe, its', 4.959807582313649
'ensure, that, we, have, the', 4.959807582313649
'let, me, say, to, the', 4.959807582313649
'nuclear, weapons, and, materials, from', 4.959807582313649
'that, was, the, purpose, of', 4.959807582313649
'something, that, the, american, people', 4.959807582313649
'is, the, time, to, do', 4.959807582313649
'i, want, to, know, about', 4.959807582313649
'and, lo, and, behold, it', 4.959807582313649
'of, their, loved, ones, and', 4.959807582313649
'and, we, are, now, in', 4.959807582313649
'spend, billions, of, dollars, to', 4.959807582313649
'to, do, as, president, is', 4.959807582313649
'just, a, little, bit, better', 4.959807582313649
'by, the, way, that, includes', 4.959807582313649
'interests, of, their, own, people', 4.959807582313649
'now, 20, years, from, now', 4.959807582313649
'have, a, better, chance, of', 4.959807582313649
'going, to, do, what, i', 4.959807582313649
'working, with, the, united, states', 4.959807582313649
'its, not, a, good, deal', 4.959807582313649
'why, would, that, be, a', 4.959807582313649
'its, up, to, the, people', 4.959807582313649
'we, had, to, make, a', 4.959807582313649
'to, get, a, chance, to', 4.959807582313649
'to, create, more, jobs, and', 4.959807582313649
'will, never, hesitate, to, do', 4.959807582313649
'going, to, be, easy, to', 4.959807582313649
'is, one, of, the, major', 4.959807582313649
'i, think, the, same, is', 4.959807582313649
'the, strength, and, resilience, of', 4.959807582313649
'this, is, a, nation, where', 4.959807582313649
'and, as, i, said, the', 4.959807582313649
'some, things, in, there, that', 4.959807582313649
'you, did, it, because, you', 4.959807582313649
'that, we, see, in, our', 4.959807582313649
'land, of, the, free, and', 4.959807582313649
'republicans, in, the, united, states', 4.959807582313649
'have, no, doubt, that, the', 4.959807582313649
'so, that, we, can, help', 4.959807582313649
'because, we, live, in, a', 4.959807582313649
'them, the, equipment, they, need', 4.959807582313649
'and, we, will, do, whatever', 4.959807582313649
'its, time, to, end, the', 4.959807582313649
'for, everything, youve, done, to', 4.959807582313649
'in, this, country, i, have', 4.959807582313649
'theres, a, lot, of, talk', 4.959807582313649
'by, saying, a, few, words', 4.959807582313649
'are, going, to, be, different', 4.959807582313649
'united, states, and, the, rest', 4.959807582313649
'the, american, people, we, dont', 4.959807582313649
'its, got, to, be, done', 4.959807582313649
'with, you, wherever, you, go', 4.959807582313649
'that, we, will, have, the', 4.959807582313649
'have, called, on, congress, to', 4.959807582313649
'by, the, way, not, just', 4.959807582313649
'the, white, house, it, was', 4.959807582313649
'but, we, will, not, give', 4.959807582313649
'at, the, department, of, education', 4.959807582313649
'im, glad, to, be, here', 4.959807582313649
'to, work, with, us, on', 4.959807582313649
'will, be, able, to, continue', 4.959807582313649
'is, what, i, want, to', 4.959807582313649
'the, time, for, all, of', 4.959807582313649
'to, give, you, a, chance', 4.959807582313649
'the, values, that, we, hold', 4.959807582313649
'going, to, have, to, compromise', 4.959807582313649
'and, go, back, to, the', 4.959807582313649
'and, prayers, go, out, to', 4.959807582313649
'and, thats, why, im, going', 4.959807582313649
'than, were, doing, right, now', 4.959807582313649
'i, call, on, congress, to', 4.959807582313649
'powerful, nation, on, earth, and', 4.959807582313649
'where, were, going, to, be', 4.959807582313649
'got, to, fix, the, system', 4.959807582313649
'that, you, have, earned, and', 4.959807582313649
'the, secretary, of, homeland, security', 4.959807582313649
'for, the, future, and, thats', 4.959807582313649
'to, take, us, back, to', 4.959807582313649
'words, about, the, situation, in', 4.959807582313649
'speaker, of, the, house, and', 4.959807582313649
'my, job, as, president, is', 4.959807582313649
'what, we, could, do, to', 4.959807582313649
'to, learn, and, to, grow', 4.959807582313649
'are, things, we, have, to', 4.959807582313649
'say, that, this, was, a', 4.959807582313649
'in, the, middle, east, as', 4.959807582313649
'united, states, some, of, the', 4.959807582313649
'in, the, private, sector, and', 4.959807582313649
'the, time, is, now, to', 4.959807582313649
'bless, you, god, bless, this', 4.959807582313649
'for, the, united, states, it', 4.959807582313649
'no, but, i, think, its', 4.959807582313649
'is, something, that, i, think', 4.959807582313649
'men, and, women, just, like', 4.959807582313649
'going, to, get, a, chance', 4.959807582313649
'for, all, of, us, as', 4.959807582313649
'that, is, why, the, united', 4.959807582313649
'this, is, a, this, is', 4.959807582313649
'understand, how, important, it, is', 4.959807582313649
'of, this, country, and, i', 4.959807582313649
'this, is, my, first, visit', 4.959807582313649
'i, want, the, people, of', 4.959807582313649
'i, speak, to, you, today', 4.959807582313649
'we, come, together, at, a', 4.959807582313649
'that, weve, made, over, the', 4.959807582313649
'we, see, it, in, our', 4.959807582313649
'and, put, people, back, to', 4.959807582313649
'the, republicans, in, the, house', 4.959807582313649
'if, they, dont, have, a', 4.959807582313649
'i, said, that, we, have', 4.959807582313649
'its, not, moving, fast, enough', 4.959807582313649
'to, be, the, first, president', 4.959807582313649
'that, will, lead, to, the', 4.959807582313649
'just, want, to, make, a', 4.959807582313649
'we, have, right, now, is', 4.959807582313649
'we, can, go, back, to', 4.959807582313649
'united, states, and, israel, is', 4.959807582313649
'will, be, able, to, see', 4.959807582313649
'are, some, of, the, most', 4.959807582313649
'problem, were, going, to, have', 4.959807582313649
'the, next, thing, you, know', 4.959807582313649
'dont, want, to, comment, on', 4.959807582313649
'confidence, in, the, men, and', 4.959807582313649
'than, its, ever, been, its', 4.959807582313649
'in, the, first, place, and', 4.959807582313649
'when, it, comes, to, protecting', 4.959807582313649
'of, you, i, know, that', 4.959807582313649
'i, want, to, especially, thank', 4.959807582313649
'get, the, job, done, i', 4.959807582313649
'if, you, dont, believe, me', 4.959807582313649
'just, want, to, live, in', 4.959807582313649
'be, in, a, state, of', 4.959807582313649
'and, it, is, in, our', 4.959807582313649
'that, we, can, make, it', 4.959807582313649
'him, to, the, white, house', 4.959807582313649
'from, the, day, i, took', 4.959807582313649
'got, to, be, a, better', 4.959807582313649
'because, they, want, to, win', 4.959807582313649
'go, to, walter, reed, and', 4.959807582313649
'with, that, i, will, take', 4.959807582313649
'those, who, need, it, and', 4.959807582313649
'to, solve, this, problem, and', 4.959807582313649
'i, want, to, know, why', 4.959807582313649
'our, country, and, the, world', 4.959807582313649
'to, the, entire, world, and', 4.959807582313649
'to, act, a, little, bit', 4.959807582313649
'be, cut, in, half, and', 4.959807582313649
'people, of, all, backgrounds, and', 4.959807582313649
'me, just, ask, you, a', 4.959807582313649
'then, were, not, going, to', 4.959807582313649
'that, they, cant, do, it', 4.959807582313649
'of, the, american, people, on', 4.959807582313649
'you, to, join, us, in', 4.959807582313649
'for, working, families, and, small', 4.959807582313649
'they, want, to, keep, this', 4.959807582313649
'there, are, some, things, i', 4.959807582313649
'it, is, time, for, our', 4.959807582313649
'the, leaders, of, both, parties', 4.959807582313649
'more, just, and, more, free', 4.959807582313649
'we, will, continue, to, show', 4.959807582313649
'were, going, to, follow, through', 4.959807582313649
'in, new, york, and, in', 4.959807582313649
'you, dont, need, to, do', 4.959807582313649
'make, sure, that, we, make', 4.959807582313649
'more, and, more, people, are', 4.959807582313649
'around, the, world, and, the', 4.959807582313649
'middle, class, the, world, has', 4.959807582313649
'able, to, go, to, a', 4.959807582313649
'you, and, the, first, lady', 4.959807582313649
'is, never, going, to, be', 4.959807582313649
'in, the, world, we, also', 4.959807582313649
'and, i, wish, i, could', 4.959807582313649
'lost, their, lives, in, the', 4.959807582313649
'today, for, the, first, time', 4.959807582313649
